state,fuffer,fuffed,year,polity2,democracy,anocracy,autocracy,govtType,durable,irst,milex,milper,energy,tpop,upop,cinc,c_total,polright,civillib,freedom,population,majpower
Thailand,0,1,1982,2,0,1,0,Anocracy,4,312,1542992,250,29562,48709,5682,0.01,7,3,4,3.5,48633368,0
Thailand,0,1,1982,2,0,1,0,Anocracy,4,312,1542992,250,29562,48709,5682,0.01,7,3,4,3.5,48633368,0
Thailand,0,0,1983,2,0,1,0,Anocracy,5,340,1652304,233,29130,49680,6203,0.01,7,3,4,3.5,49535192,0
Thailand,0,1,1983,2,0,1,0,Anocracy,5,340,1652304,233,29130,49680,6203,0.01,7,3,4,3.5,49535192,0
Thailand,1,0,1987,2,0,1,0,Anocracy,9,534,1740000,256,36768,53427,7476,0.01,7,3,3,3,52799040,0
Thailand,0,1,1987,2,0,1,0,Anocracy,9,534,1740000,256,36768,53427,7476,0.01,7,3,3,3,52799040,0
Thailand,0,1,1984,2,0,1,0,Anocracy,6,381,1750223,235,30438,50637,6824,0.01,7,3,4,3.5,50378140,0
Thailand,0,1,1989,3,0,1,0,Anocracy,11,689,1800000,283,44645,55214,7499,0.01,7,3,3,3,54618620,0
Thailand,0,1,1989,3,0,1,0,Anocracy,11,689,1800000,283,44645,55214,7499,0.01,7,3,3,3,54618620,0
Thailand,0,1,1988,3,0,1,0,Anocracy,10,552,1830000,256,40172,54326,7487,0.01,7,3,3,3,53687208,0
Thailand,0,1,1997,9,1,0,0,Democracy,5,2101,3326000,288,86890,60602,9941,0.01,7,3,3,3,59370472,0
Thailand,0,1,1994,9,1,0,0,Democracy,2,1461,3630000,290,86265,58716,8466,0.01,7,3,5,4,58271528,0
Thailand,0,1,1995,9,1,0,0,Democracy,3,2134,4006000,288,95854,59401,8932,0.01,7,3,5,4,58610000,0
Thailand,0,1,1995,9,1,0,0,Democracy,3,2134,4006000,288,95854,59401,8932,0.01,7,3,5,4,58610000,0
Thailand,0,0,1996,9,1,0,0,Democracy,4,2143,4393000,288,115276,60003,9423,0.01,7,3,4,3.5,58976152,0
Thailand,0,1,1980,2,0,1,0,Anocracy,2,450,1096779,234,25223,46718,5189,0,7,4,3,3.5,46718000,0
Thailand,0,1,1980,2,0,1,0,Anocracy,2,450,1096779,234,25223,46718,5189,0,7,4,3,3.5,46718000,0
Thailand,0,1,1992,9,1,0,0,Democracy,0,779,2900000,283,69784,57294,7913,0.01,7,6,4,5,57189720,0
Togo,0,0,1993,-2,0,1,0,Anocracy,0,0,43100,8,504,3856,441,0,4,6,5,5.5,3710170,0
Togo,0,1,1982,-7,0,0,1,Autocracy,22,0,18763,6,209,2705,295,0,4,7,6,6.5,2679260,0
Togo,0,0,1994,-2,0,1,0,Anocracy,1,0,25000,8,692,3928,457,0,4,7,5,6,3807030,0
Togo,0,0,1994,-2,0,1,0,Anocracy,1,0,25000,8,692,3928,457,0,4,7,5,6,3807030,0
Trinidad and Tobago,0,1,1997,10,1,0,0,Democracy,35,736,40000,2,12668,1307,0,0,7,1,2,1.5,1277740,0
Trinidad and Tobago,0,1,1999,10,1,0,0,Democracy,37,729,40000,2,12969,1289,0,0,7,1,2,1.5,1292750,0
Trinidad and Tobago,0,1,1996,9,1,0,0,Democracy,34,695,67000,2,20254,1264,0,0,7,1,2,1.5,1270170,0
Tunisia,0,1,1985,-8,0,0,1,Autocracy,26,160,416537,38,4765,7261,857,0,6,5,5,5,7260360,0
Tunisia,0,0,1985,-8,0,0,1,Autocracy,26,160,416537,38,4765,7261,857,0,6,5,5,5,7260360,0
Tunisia,0,0,1980,-9,0,0,1,Autocracy,21,178,338701,29,3776,6392,612,0,6,6,5,5.5,6384000,0
Tunisia,0,0,1980,-9,0,0,1,Autocracy,21,178,338701,29,3776,6392,612,0,6,6,5,5.5,6384000,0
Turkey,1,0,1988,7,1,0,0,Democracy,5,8009,1700000,847,62011,53715,23905,0.01,12,2,4,3,53723000,0
Turkey,0,0,1988,7,1,0,0,Democracy,5,8009,1700000,847,62011,53715,23905,0.01,12,2,4,3,53723000,0
Turkey,0,0,1989,9,1,0,0,Democracy,6,7853,2100000,780,63534,54893,20548,0.01,12,2,4,3,54902000,0
Turkey,0,1,1989,9,1,0,0,Democracy,6,7853,2100000,780,63534,54893,20548,0.01,12,2,4,3,54902000,0
Turkey,0,0,1992,9,1,0,0,Democracy,9,9657,4140000,704,64785,58401,21984,0.01,16,2,4,3,57915000,0
Turkey,1,0,1991,9,1,0,0,Democracy,8,8572,4400000,804,65100,57305,21464,0.01,16,2,4,3,57024000,0
Turkey,0,1,1993,8,1,0,0,Democracy,10,9061,7075000,686,69350,59491,22526,0.01,16,2,4,3,58808000,0
Turkey,0,0,1993,8,1,0,0,Democracy,10,9061,7075000,686,69350,59491,22526,0.01,16,2,4,3,58808000,0
Turkey,0,0,1993,8,1,0,0,Democracy,10,9061,7075000,686,69350,59491,22526,0.01,16,2,4,3,58808000,0
Turkey,1,0,1993,8,1,0,0,Democracy,10,9061,7075000,686,69350,59491,22526,0.01,16,2,4,3,58808000,0
Turkey,0,1,1985,7,1,0,0,Democracy,2,4737,1649000,814,52833,50306,16502,0.01,12,3,5,4,50286000,0
Turkey,1,0,1986,7,1,0,0,Democracy,3,5989,1830000,860,59321,51433,18396,0.01,12,3,5,4,51440000,0
Turkey,0,0,1986,7,1,0,0,Democracy,3,5989,1830000,860,59321,51433,18396,0.01,12,3,5,4,51440000,0
Turkey,0,1,1986,7,1,0,0,Democracy,3,5989,1830000,860,59321,51433,18396,0.01,12,3,5,4,51440000,0
Turkey,0,0,1986,7,1,0,0,Democracy,3,5989,1830000,860,59321,51433,18396,0.01,12,3,5,4,51440000,0
Turkey,0,1,1986,7,1,0,0,Democracy,3,5989,1830000,860,59321,51433,18396,0.01,12,3,5,4,51440000,0
Turkey,0,1,1987,7,1,0,0,Democracy,4,7044,2020000,879,64407,52561,21151,0.01,12,3,4,3.5,52569000,0
Turkey,0,1,1987,7,1,0,0,Democracy,4,7044,2020000,879,64407,52561,21151,0.01,12,3,4,3.5,52569000,0
Turkey,0,0,1987,7,1,0,0,Democracy,4,7044,2020000,879,64407,52561,21151,0.01,12,3,4,3.5,52569000,0
Turkey,0,1,1987,7,1,0,0,Democracy,4,7044,2020000,879,64407,52561,21151,0.01,12,3,4,3.5,52569000,0
Turkey,0,0,1987,7,1,0,0,Democracy,4,7044,2020000,879,64407,52561,21151,0.01,12,3,4,3.5,52569000,0
Turkey,0,0,1990,9,1,0,0,Democracy,7,8373,2980000,769,65063,56098,20974,0.01,12,3,3,3,56130000,0
Turkey,0,0,1984,7,1,0,0,Democracy,1,4113,2190865,815,49749,49070,12637,0.01,12,4,5,4.5,49079000,0
Turkey,0,1,1984,7,1,0,0,Democracy,1,4113,2190865,815,49749,49070,12637,0.01,12,4,5,4.5,49079000,0
Turkey,0,0,1994,8,1,0,0,Democracy,11,12624,4600000,811,67560,60576,23943,0.02,16,4,4,4,59709000,0
Turkey,0,1,1994,8,1,0,0,Democracy,11,12624,4600000,811,67560,60576,23943,0.02,16,4,4,4,59709000,0
Turkey,0,0,2001,7,1,0,0,Democracy,18,14981,7219000,515,87444,66601,28737,0.01,16,4,5,4.5,66229000,0
Turkey,0,0,2001,7,1,0,0,Democracy,18,14981,7219000,515,87444,66601,28737,0.01,16,4,5,4.5,66229000,0
Turkey,0,0,2001,7,1,0,0,Democracy,18,14981,7219000,515,87444,66601,28737,0.01,16,4,5,4.5,66229000,0
Turkey,1,0,2001,7,1,0,0,Democracy,18,14981,7219000,515,87444,66601,28737,0.01,16,4,5,4.5,66229000,0
Turkey,0,0,2001,7,1,0,0,Democracy,18,14981,7219000,515,87444,66601,28737,0.01,16,4,5,4.5,66229000,0
Turkey,0,0,1997,7,1,0,0,Democracy,14,14475,7792000,820,85620,63745,26445,0.02,16,4,5,4.5,62455000,0
Turkey,0,0,1997,7,1,0,0,Democracy,14,14475,7792000,820,85620,63745,26445,0.02,16,4,5,4.5,62455000,0
Turkey,0,0,1997,7,1,0,0,Democracy,14,14475,7792000,820,85620,63745,26445,0.02,16,4,5,4.5,62455000,0
Turkey,0,0,1997,7,1,0,0,Democracy,14,14475,7792000,820,85620,63745,26445,0.02,16,4,5,4.5,62455000,0
Turkey,0,0,1998,7,1,0,0,Democracy,15,14144,8955000,788,87298,64479,27043,0.02,16,4,5,4.5,63391000,0
Turkey,0,0,1998,7,1,0,0,Democracy,15,14144,8955000,788,87298,64479,27043,0.02,16,4,5,4.5,63391000,0
Turkey,0,0,1999,7,1,0,0,Democracy,16,14313,9717000,789,87347,65546,27654,0.02,16,4,5,4.5,64337000,0
Turkey,0,0,1999,7,1,0,0,Democracy,16,14313,9717000,789,87347,65546,27654,0.02,16,4,5,4.5,64337000,0
Turkey,1,0,1999,7,1,0,0,Democracy,16,14313,9717000,789,87347,65546,27654,0.02,16,4,5,4.5,64337000,0
Turkey,0,0,1999,7,1,0,0,Democracy,16,14313,9717000,789,87347,65546,27654,0.02,16,4,5,4.5,64337000,0
Turkey,1,0,1999,7,1,0,0,Democracy,16,14313,9717000,789,87347,65546,27654,0.02,16,4,5,4.5,64337000,0
Turkey,0,0,2000,7,1,0,0,Democracy,17,14325,9994000,610,87395,66591,28190,0.01,16,4,5,4.5,65293000,0
Turkey,1,0,2000,7,1,0,0,Democracy,17,14325,9994000,610,87395,66591,28190,0.01,16,4,5,4.5,65293000,0
Turkey,0,0,2000,7,1,0,0,Democracy,17,14325,9994000,610,87395,66591,28190,0.01,16,4,5,4.5,65293000,0
Turkey,0,0,2000,7,1,0,0,Democracy,17,14325,9994000,610,87395,66591,28190,0.01,16,4,5,4.5,65293000,0
Turkey,1,0,2000,7,1,0,0,Democracy,17,14325,9994000,610,87395,66591,28190,0.01,16,4,5,4.5,65293000,0
Turkey,1,0,1982,-5,0,1,0,Anocracy,2,1998,2755065,769,44568,46688,11268,0.01,12,5,5,5,46696000,0
Turkey,0,0,1981,-5,0,1,0,Anocracy,1,1744,2815664,741,40436,45540,11049,0.01,12,5,5,5,45548000,0
Turkey,0,0,1981,-5,0,1,0,Anocracy,1,1744,2815664,741,40436,45540,11049,0.01,12,5,5,5,45548000,0
Turkey,1,0,1995,8,1,0,0,Democracy,12,13183,6606000,805,74294,61644,20994,0.02,16,5,5,5,60611000,0
Turkey,1,0,1995,8,1,0,0,Democracy,12,13183,6606000,805,74294,61644,20994,0.02,16,5,5,5,60611000,0
Turkey,1,0,1996,8,1,0,0,Democracy,13,13624,7674000,818,78500,62697,23562,0.02,16,5,5,5,61528000,0
Turkey,1,0,1996,8,1,0,0,Democracy,13,13624,7674000,818,78500,62697,23562,0.02,16,5,5,5,61528000,0
Turkey,1,0,1996,8,1,0,0,Democracy,13,13624,7674000,818,78500,62697,23562,0.02,16,5,5,5,61528000,0
Turkey,0,0,1996,8,1,0,0,Democracy,13,13624,7674000,818,78500,62697,23562,0.02,16,5,5,5,61528000,0
Turkey,1,0,1996,8,1,0,0,Democracy,13,13624,7674000,818,78500,62697,23562,0.02,16,5,5,5,61528000,0
Turkmenistan,0,0,1993,-9,0,0,1,Autocracy,2,0,74000,28,17647,4308,712,0,6,7,6,6.5,4236000,0
Uganda,0,0,1997,-4,0,1,0,Anocracy,4,30,166000,50,608,20438,1059,0,5,4,4,4,20420000,0
Uganda,0,0,1997,-4,0,1,0,Anocracy,4,30,166000,50,608,20438,1059,0,5,4,4,4,20420000,0
Uganda,1,0,1999,-4,0,1,0,Anocracy,6,30,199000,50,698,21143,1176,0,5,4,4,4,21620000,0
Uganda,0,0,1998,-4,0,1,0,Anocracy,5,30,230000,50,700,20554,1116,0,5,4,4,4,21040000,0
Uganda,0,1,1998,-4,0,1,0,Anocracy,5,30,230000,50,700,20554,1116,0,5,4,4,4,21040000,0
Uganda,0,1,1989,-7,0,0,1,Autocracy,3,0,83820,40,4001,16182,716,0,5,5,5,5,15769140,0
Uganda,0,1,1989,-7,0,0,1,Autocracy,3,0,83820,40,4001,16182,716,0,5,5,5,5,15769140,0
Uganda,0,0,1995,-4,0,1,0,Anocracy,2,30,126000,51,4655,19263,954,0,5,5,5,5,19220000,0
Uganda,0,0,1995,-4,0,1,0,Anocracy,2,30,126000,51,4655,19263,954,0,5,5,5,5,19220000,0
Uganda,0,1,1987,-7,0,0,1,Autocracy,1,0,130920,25,3730,15421,663,0,5,5,4,4.5,14838940,0
Uganda,1,0,1987,-7,0,0,1,Autocracy,1,0,130920,25,3730,15421,663,0,5,5,4,4.5,14838940,0
Uganda,1,0,2000,-4,0,1,0,Anocracy,7,30,135000,50,697,21778,1243,0,5,5,5,5,22210000,0
Uganda,1,0,1996,-4,0,1,0,Anocracy,3,30,156000,50,4817,19848,1005,0,5,5,4,4.5,19810000,0
Uganda,1,0,1991,-7,0,0,1,Autocracy,5,30,73290,60,4374,17190,773,0,5,6,5,5.5,16897510,0
Uganda,0,1,1994,-4,0,1,0,Anocracy,1,30,80000,60,4489,19080,905,0,5,6,5,5.5,18633010,0
Uganda,0,0,2001,-4,0,1,0,Anocracy,8,30,126000,55,695,21783,1314,0,5,6,5,5.5,22788000,0
Uganda,0,0,2001,-4,0,1,0,Anocracy,8,30,126000,55,695,21783,1314,0,5,6,5,5.5,22788000,0
Ukraine,0,0,1996,7,1,0,0,Democracy,5,22332,1286000,476,202143,51094,19963,0.02,10,3,4,3.5,51114000,0
Ukraine,0,0,1997,7,1,0,0,Democracy,6,25629,1324000,450,220774,50698,18963,0.02,10,3,4,3.5,50697000,0
Ukraine,0,0,2000,7,1,0,0,Democracy,9,31767,5100000,304,209701,50456,19048,0.02,10,3,4,3.5,49501000,0
Ukraine,0,0,2000,7,1,0,0,Democracy,9,31767,5100000,304,209701,50456,19048,0.02,10,3,4,3.5,49501000,0
Ukraine,0,1,1992,6,1,0,0,Democracy,1,42000,5300000,438,297077,52150,20308,0.02,10,3,3,3,52151000,0
Ukraine,1,0,1994,6,1,0,0,Democracy,3,24081,1098000,495,213791,51921,20225,0.02,10,4,4,4,51921000,0
United Arab Emirates,0,1,1987,-8,0,0,1,Autocracy,16,0,1580000,44,49525,1718,1249,0,5,5,5,5,1503270,0
United Arab Emirates,0,1,1988,-8,0,0,1,Autocracy,17,0,1590000,43,49074,1789,1249,0,5,5,5,5,1593220,0
United Arab Emirates,0,0,1986,-8,0,0,1,Autocracy,15,0,1880000,44,42328,1639,1248,0,5,5,5,5,1432630,0
United Arab Emirates,0,0,1984,-8,0,0,1,Autocracy,13,0,2343436,44,32830,1455,1143,0,5,5,5,5,1340700,0
United Arab Emirates,0,0,1992,-8,0,0,1,Autocracy,21,45,2100000,55,54653,2044,1351,0,5,6,5,5.5,2083000,0
United Arab Emirates,0,0,1990,-8,0,0,1,Autocracy,19,45,2590000,66,53054,1921,1286,0,5,6,5,5.5,1844000,0
United Arab Emirates,0,0,2000,-8,0,0,1,Autocracy,29,90,2997000,65,50410,2441,1709,0,5,6,5,5.5,2905080,0
United Arab Emirates,0,0,2000,-8,0,0,1,Autocracy,29,90,2997000,65,50410,2441,1709,0,5,6,5,5.5,2905080,0
United Arab Emirates,0,0,1999,-8,0,0,1,Autocracy,28,90,3187000,65,50451,2398,1672,0,5,6,5,5.5,2815000,0
United Arab Emirates,0,0,1994,-8,0,0,1,Autocracy,23,45,2149000,60,62472,2157,1460,0,5,7,5,6,2286000,0
United Kingdom,0,0,1984,10,1,0,0,Democracy,104,15121,23294855,336,251344,56506,36002,0.02,7,1,1,1,56506000,1
United Kingdom,0,1,1984,10,1,0,0,Democracy,104,15121,23294855,336,251344,56506,36002,0.02,7,1,1,1,56506000,1
United Kingdom,0,1,1984,10,1,0,0,Democracy,104,15121,23294855,336,251344,56506,36002,0.02,7,1,1,1,56506000,1
United Kingdom,0,1,1982,10,1,0,0,Democracy,102,13704,24169041,335,271987,56318,35492,0.02,7,1,1,1,56318000,1
United Kingdom,0,0,1982,10,1,0,0,Democracy,102,13704,24169041,335,271987,56318,35492,0.02,7,1,1,1,56318000,1
United Kingdom,1,0,1982,10,1,0,0,Democracy,102,13704,24169041,335,271987,56318,35492,0.02,7,1,1,1,56318000,1
United Kingdom,0,0,1985,10,1,0,0,Democracy,105,15722,24200000,334,281442,56685,36260,0.02,7,1,1,1,56685000,1
United Kingdom,0,1,1985,10,1,0,0,Democracy,105,15722,24200000,334,281442,56685,36260,0.02,7,1,1,1,56685000,1
United Kingdom,0,0,1985,10,1,0,0,Democracy,105,15722,24200000,334,281442,56685,36260,0.02,7,1,1,1,56685000,1
United Kingdom,0,0,1983,10,1,0,0,Democracy,103,14986,24873196,333,277043,56377,35746,0.02,7,1,1,1,56377000,1
United Kingdom,0,0,1980,10,1,0,0,Democracy,100,11277,26757385,330,293372,56330,34990,0.02,7,1,1,1,56330000,1
United Kingdom,0,0,1986,10,1,0,0,Democracy,106,14725,27344000,331,288071,56852,40535,0.02,7,1,1,1,56852000,1
United Kingdom,0,1,1986,10,1,0,0,Democracy,106,14725,27344000,331,288071,56852,40535,0.02,7,1,1,1,56852000,1
United Kingdom,0,1,1988,10,1,0,0,Democracy,108,18950,31910000,324,282512,57158,45914,0.02,7,1,1,1,57158000,1
United Kingdom,0,0,1993,10,1,0,0,Democracy,113,16464,34020000,271,294641,58191,48817,0.03,7,1,2,1.5,58040312,1
United Kingdom,0,0,1993,10,1,0,0,Democracy,113,16464,34020000,271,294641,58191,48817,0.03,7,1,2,1.5,58040312,1
United Kingdom,1,0,2001,10,1,0,0,Democracy,121,13543,34714000,211,332580,58832,52930,0.02,7,1,2,1.5,58800000,1
United Kingdom,0,0,1996,10,1,0,0,Democracy,116,17992,35266000,221,319354,58801,52148,0.02,7,1,2,1.5,58343840,1
United Kingdom,1,0,1996,10,1,0,0,Democracy,116,17992,35266000,221,319354,58801,52148,0.02,7,1,2,1.5,58343840,1
United Kingdom,0,0,1994,10,1,0,0,Democracy,114,17286,35409000,257,295508,58395,49922,0.03,7,1,2,1.5,58156240,1
United Kingdom,0,0,2000,10,1,0,0,Democracy,120,15155,35655000,212,332456,58830,52798,0.02,7,1,2,1.5,58720000,1
United Kingdom,0,0,2000,10,1,0,0,Democracy,120,15155,35655000,212,332456,58830,52798,0.02,7,1,2,1.5,58720000,1
United Kingdom,0,1,2000,10,1,0,0,Democracy,120,15155,35655000,212,332456,58830,52798,0.02,7,1,2,1.5,58720000,1
United Kingdom,1,0,1997,10,1,0,0,Democracy,117,18501,35736000,218,327150,58200,52320,0.03,7,1,2,1.5,58437768,1
United Kingdom,0,0,1999,10,1,0,0,Democracy,119,16298,36368000,218,332333,58744,52666,0.02,7,1,2,1.5,58625840,1
United Kingdom,0,0,1999,10,1,0,0,Democracy,119,16298,36368000,218,332333,58744,52666,0.02,7,1,2,1.5,58625840,1
United Kingdom,0,0,1998,10,1,0,0,Democracy,118,17315,38093000,218,332209,58649,52493,0.03,7,1,2,1.5,58531768,1
United Kingdom,0,0,1990,10,1,0,0,Democracy,110,16464,38520000,308,281095,57561,46950,0.02,8,1,1,1,57561000,1
United Kingdom,0,0,1991,10,1,0,0,Democracy,111,16632,40430000,301,293874,57801,46681,0.03,7,1,2,1.5,57742520,1
United Kingdom,0,0,1992,10,1,0,0,Democracy,112,16008,42330000,293,287927,58006,47737,0.03,7,1,2,1.5,57902352,1
United Kingdom,0,0,1992,10,1,0,0,Democracy,112,16008,42330000,293,287927,58006,47737,0.03,7,1,2,1.5,57902352,1
United States of America,0,0,1980,10,1,0,0,Democracy,171,101456,143981000,2050,2449597,227726,57197,0.13,5,1,1,1,227224992,1
United States of America,0,0,1980,10,1,0,0,Democracy,171,101456,143981000,2050,2449597,227726,57197,0.13,5,1,1,1,227224992,1
United States of America,0,1,1980,10,1,0,0,Democracy,171,101456,143981000,2050,2449597,227726,57197,0.13,5,1,1,1,227224992,1
United States of America,0,0,1981,10,1,0,0,Democracy,172,109614,169888000,2101,2366286,229966,57825,0.14,5,1,1,1,229466000,1
United States of America,0,1,1981,10,1,0,0,Democracy,172,109614,169888000,2101,2366286,229966,57825,0.14,5,1,1,1,229466000,1
United States of America,1,0,1981,10,1,0,0,Democracy,172,109614,169888000,2101,2366286,229966,57825,0.14,5,1,1,1,229466000,1
United States of America,0,0,1981,10,1,0,0,Democracy,172,109614,169888000,2101,2366286,229966,57825,0.14,5,1,1,1,229466000,1
United States of America,0,0,1981,10,1,0,0,Democracy,172,109614,169888000,2101,2366286,229966,57825,0.14,5,1,1,1,229466000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1982,10,1,0,0,Democracy,173,67656,196345000,2168,2250321,232188,58453,0.13,5,1,1,1,231664000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,1,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,1,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,1,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,0,1983,10,1,0,0,Democracy,174,76762,217198000,2201,2227374,234307,58856,0.13,5,1,1,1,233792000,1
United States of America,0,1,1984,10,1,0,0,Democracy,175,83940,237052000,2222,2329207,236348,59259,0.14,5,1,1,1,235824992,1
United States of America,0,0,1984,10,1,0,0,Democracy,175,83940,237052000,2222,2329207,236348,59259,0.14,5,1,1,1,235824992,1
United States of America,0,0,1984,10,1,0,0,Democracy,175,83940,237052000,2222,2329207,236348,59259,0.14,5,1,1,1,235824992,1
United States of America,0,0,1985,10,1,0,0,Democracy,176,80067,245154000,2244,2341609,238466,60260,0.14,5,1,1,1,237924000,1
United States of America,0,0,1985,10,1,0,0,Democracy,176,80067,245154000,2244,2341609,238466,60260,0.14,5,1,1,1,237924000,1
United States of America,0,1,1985,10,1,0,0,Democracy,176,80067,245154000,2244,2341609,238466,60260,0.14,5,1,1,1,237924000,1
United States of America,0,0,1985,10,1,0,0,Democracy,176,80067,245154000,2244,2341609,238466,60260,0.14,5,1,1,1,237924000,1
United States of America,0,1,1985,10,1,0,0,Democracy,176,80067,245154000,2244,2341609,238466,60260,0.14,5,1,1,1,237924000,1
United States of America,1,0,1991,10,1,0,0,Democracy,182,79738,262389000,2110,2607325,252618,64814,0.14,5,1,1,1,252205504,1
United States of America,1,0,1991,10,1,0,0,Democracy,182,79738,262389000,2110,2607325,252618,64814,0.14,5,1,1,1,252205504,1
United States of America,0,0,1991,10,1,0,0,Democracy,182,79738,262389000,2110,2607325,252618,64814,0.14,5,1,1,1,252205504,1
United States of America,0,0,1986,10,1,0,0,Democracy,177,74032,265480000,2269,2336692,240651,61261,0.14,5,1,1,1,240132992,1
United States of America,0,0,1986,10,1,0,0,Democracy,177,74032,265480000,2269,2336692,240651,61261,0.14,5,1,1,1,240132992,1
United States of America,0,1,1986,10,1,0,0,Democracy,177,74032,265480000,2269,2336692,240651,61261,0.14,5,1,1,1,240132992,1
United States of America,0,1,1986,10,1,0,0,Democracy,177,74032,265480000,2269,2336692,240651,61261,0.14,5,1,1,1,240132992,1
United States of America,0,0,1986,10,1,0,0,Democracy,177,74032,265480000,2269,2336692,240651,61261,0.14,5,1,1,1,240132992,1
United States of America,0,1,1987,10,1,0,0,Democracy,178,80876,273966000,2280,2429590,242804,61975,0.14,5,1,1,1,242288992,1
United States of America,0,1,1987,10,1,0,0,Democracy,178,80876,273966000,2280,2429590,242804,61975,0.14,5,1,1,1,242288992,1
United States of America,0,1,1987,10,1,0,0,Democracy,178,80876,273966000,2280,2429590,242804,61975,0.14,5,1,1,1,242288992,1
United States of America,0,0,1987,10,1,0,0,Democracy,178,80876,273966000,2280,2429590,242804,61975,0.14,5,1,1,1,242288992,1
United States of America,1,0,1997,10,1,0,0,Democracy,188,98485,276324000,1530,2986350,267901,68486,0.15,5,1,1,1,271672352,1
United States of America,1,0,1997,10,1,0,0,Democracy,188,98485,276324000,1530,2986350,267901,68486,0.15,5,1,1,1,271672352,1
United States of America,0,1,1997,10,1,0,0,Democracy,188,98485,276324000,1530,2986350,267901,68486,0.15,5,1,1,1,271672352,1
United States of America,0,0,1997,10,1,0,0,Democracy,188,98485,276324000,1530,2986350,267901,68486,0.15,5,1,1,1,271672352,1
United States of America,0,0,1996,10,1,0,0,Democracy,187,95535,277254000,1570,3096356,265284,67433,0.14,5,1,1,1,268220048,1
United States of America,0,1,1996,10,1,0,0,Democracy,187,95535,277254000,1570,3096356,265284,67433,0.14,5,1,1,1,268220048,1
United States of America,0,0,1996,10,1,0,0,Democracy,187,95535,277254000,1570,3096356,265284,67433,0.14,5,1,1,1,268220048,1
United States of America,1,0,1996,10,1,0,0,Democracy,187,95535,277254000,1570,3096356,265284,67433,0.14,5,1,1,1,268220048,1
United States of America,0,0,1995,10,1,0,0,Democracy,186,95191,277834000,1620,3031435,262755,66943,0.14,5,1,1,1,264800000,1
United States of America,0,0,1998,10,1,0,0,Democracy,189,98658,279702000,1510,2986958,274028,69556,0.15,5,1,1,1,275157056,1
United States of America,1,0,1998,10,1,0,0,Democracy,189,98658,279702000,1510,2986958,274028,69556,0.15,5,1,1,1,275157056,1
United States of America,1,0,1998,10,1,0,0,Democracy,189,98658,279702000,1510,2986958,274028,69556,0.15,5,1,1,1,275157056,1
United States of America,0,0,1998,10,1,0,0,Democracy,189,98658,279702000,1510,2986958,274028,69556,0.15,5,1,1,1,275157056,1
United States of America,1,0,1988,10,1,0,0,Democracy,179,90631,281935000,2250,2555480,245021,62689,0.14,5,1,1,1,244499008,1
United States of America,0,1,1988,10,1,0,0,Democracy,179,90631,281935000,2250,2555480,245021,62689,0.14,5,1,1,1,244499008,1
United States of America,0,0,1988,10,1,0,0,Democracy,179,90631,281935000,2250,2555480,245021,62689,0.14,5,1,1,1,244499008,1
United States of America,1,0,1992,10,1,0,0,Democracy,183,84322,286892000,1920,2717062,255391,65413,0.15,5,1,1,1,255119696,1
United States of America,0,1,1992,10,1,0,0,Democracy,183,84322,286892000,1920,2717062,255391,65413,0.15,5,1,1,1,255119696,1
United States of America,0,0,1992,10,1,0,0,Democracy,183,84322,286892000,1920,2717062,255391,65413,0.15,5,1,1,1,255119696,1
